,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Walker Kessler,UTA,53,25,28,20.6,7.4,4.2,56.3,13.5,55.3,1.0,59.6,4.2
489,Wendell Carter Jr.,ORL,36,15,21,30.0,8.7,3.8,43.9,15.1,57.5,1.3,63.0,4.6
490,Wendell Moore Jr.,MIN,23,13,10,6.0,0.7,0.3,37.5,1.3,51.6,0.1,55.2,6.4
491,Wenyen Gabriel,LAL,43,20,23,15.7,3.9,2.5,64.5,7.8,50.1,0.6,54.2,4.8
492,Wesley Matthews,MIL,36,26,10,15.5,2.2,0.9,38.8,4.2,53.3,0.4,58.4,9.2
493,Will Barton,WAS,40,18,22,19.6,2.8,0.4,15.3,4.7,59.7,0.3,64.2,6.1
494,Willy Hernangomez,NOP,28,16,12,12.7,4.8,2.4,48.9,8.2,58.7,1.0,66.5,4.5
495,Xavier Tillman,MEM,35,22,13,14.2,3.9,1.9,49.3,7.5,52.1,0.4,55.3,6.2
496,Yuta Watanabe,BKN,41,23,18,18.6,2.7,0.8,29.1,5.3,50.9,0.5,55.8,7.0
497,Zach Collins,SAS,43,13,30,20.5,5.7,2.8,48.8,11.9,48.2,0.9,52.0,4.9
498,Zach LaVine,CHI,50,24,26,35.9,4.7,0.8,17.4,8.8,53.7,0.7,58.6,7.4
499,Zeke Nnaji,DEN,43,29,14,13.5,2.4,1.2,49.0,5.4,44.2,0.4,47.7,5.6
500,Ziaire Williams,MEM,27,15,12,17.9,2.6,0.6,24.6,4.6,56.1,0.2,59.0,7.0
501,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
