,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Udoka Azubuike,UTA,25,14,11,5.8,2.2,1.0,46.3,3.6,59.3,0.3,65.1,4.1
489,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
490,Usman Garuba,HOU,52,12,40,13.6,4.5,2.1,47.4,8.3,54.4,0.7,59.1,5.0
491,Vernon Carey Jr.,WAS,11,8,3,2.6,1.0,0.6,63.6,1.5,64.7,0.1,68.8,4.5
492,Victor Oladipo,MIA,28,17,11,27.9,3.4,0.7,21.3,6.6,50.5,0.6,56.0,8.5
493,Vince Williams Jr.,MEM,9,5,4,5.4,0.8,0.1,14.3,1.6,50.0,0.1,53.8,4.3
494,Vit Krejci,ATL,22,11,11,5.6,0.6,0.1,14.3,1.1,56.0,0.0,58.3,7.2
495,Vlatko Cancar,DEN,46,31,15,16.3,2.4,0.7,27.3,4.0,59.8,0.3,64.0,7.0
496,Walker Kessler,UTA,59,29,30,21.6,7.9,4.5,56.3,14.3,55.3,1.0,59.3,4.2
497,Wendell Carter Jr.,ORL,41,17,24,29.8,8.7,3.9,44.9,15.3,56.7,1.3,62.1,4.7
498,Wendell Moore Jr.,MIN,24,13,11,5.8,0.7,0.3,37.5,1.3,51.6,0.1,55.2,6.4
499,Wenyen Gabriel,LAL,47,23,24,15.2,3.8,2.5,65.9,7.6,50.4,0.6,54.6,4.9
500,Wesley Matthews,MIL,39,29,10,15.6,2.2,0.8,37.9,4.2,53.4,0.3,58.0,9.1
501,Will Barton,WAS,40,18,22,19.6,2.8,0.4,15.3,4.7,59.7,0.3,64.2,6.1
502,Willy Hernangomez,NOP,30,16,14,12.8,5.1,2.6,50.0,8.8,58.6,1.0,65.8,4.5
503,Xavier Tillman,MEM,40,25,15,15.4,4.1,1.9,47.0,7.9,52.2,0.4,55.0,6.2
504,Yuta Watanabe,BKN,44,23,21,17.7,2.5,0.7,29.1,4.9,50.7,0.4,55.6,7.0
505,Zach Collins,SAS,49,13,36,21.6,6.0,2.9,48.0,12.6,47.8,0.9,51.4,4.8
506,Zach LaVine,CHI,55,25,30,35.9,4.9,0.8,15.9,8.9,55.0,0.7,59.7,7.3
507,Zeke Nnaji,DEN,43,29,14,13.5,2.4,1.2,49.0,5.4,44.2,0.4,47.7,5.6
508,Ziaire Williams,MEM,29,17,12,16.9,2.4,0.6,24.3,4.3,56.0,0.2,58.8,7.1
509,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
