,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
312,Landry Shamet,PHX,30,14,16,21.4,1.7,0.5,27.5,3.4,50.0,0.3,54.3,9.8
313,Larry Nance Jr.,NOP,47,23,24,22.7,6.0,2.9,47.5,10.9,55.5,0.8,59.7,5.2
314,Lauri Markkanen,UTA,53,26,27,34.2,8.5,3.3,38.9,13.0,65.8,0.6,68.9,5.6
315,LeBron James,LAL,44,21,23,36.4,8.5,2.5,29.8,12.7,66.6,1.0,72.3,6.0
316,Leandro Bolmaro,UTA,14,8,6,4.9,0.5,0.4,71.4,1.6,30.4,0.1,31.8,8.8
317,Lindy Waters III,OKC,21,10,11,11.1,1.6,0.6,36.4,3.0,52.4,0.2,55.9,8.2
318,Lonnie Walker IV,LAL,40,16,24,27.6,2.2,0.4,16.3,3.6,59.3,0.2,62.3,10.0
319,Luguentz Dort,OKC,48,24,24,30.1,4.2,1.6,39.0,8.4,49.6,0.6,53.2,7.4
320,Luka Doncic,DAL,48,28,20,36.6,8.9,2.6,28.9,13.9,63.5,0.9,67.9,5.8
321,Luka Garza,MIN,22,13,9,9.3,2.4,1.5,60.4,4.9,49.1,0.7,57.0,4.5
322,Luke Kennard,MEM,35,20,15,20.7,2.4,0.3,13.3,4.1,58.5,0.3,62.9,9.0
323,Luke Kornet,BOS,48,32,16,12.0,3.0,1.8,59.2,5.6,52.8,0.4,57.0,5.2
324,Malachi Flynn,TOR,40,19,21,13.8,1.5,0.2,11.7,2.5,60.0,0.3,67.4,11.2
325,Malaki Branham,SAS,42,8,34,21.6,2.1,0.2,11.5,4.0,51.2,0.3,55.8,9.1
326,Malcolm Brogdon,BOS,48,34,14,24.9,4.2,1.2,28.4,7.4,56.9,0.7,62.8,7.9
327,Malcolm Hill,CHI,3,3,0,0.4,0.3,0.0,0.0,0.3,100.0,0.0,100.0,11.5
328,Malik Beasley,LAL,56,28,28,26.6,3.6,0.7,19.1,5.9,59.8,0.6,66.1,8.2
